Resume_ID,JD_idx,JD_title,Score
14449423,46,Senior Accountant,0.019
14449423,47,Property Accountant,0.099
14449423,48,Senior Tax Accountant,0.417
14449423,49,Staff Accountant,0.0
25547145,40,The Gardeners,0.0
25547145,41,"
Hillsboro Residential",0.0
25547145,42,Staff Accountant,0.0
25547145,43,Senior Property Accountant,0.0
25547145,44,Accounts Receivable Manager,0.0
25547145,45,Accountant - Bilingual,0.0
25547145,46,Senior Accountant,0.0
25547145,47,Property Accountant,0.0
25547145,48,Senior Tax Accountant,0.028
25547145,49,Staff Accountant,0.0
14055988,40,The Gardeners,0.03
14055988,41,"
Hillsboro Residential",0.0
14055988,42,Staff Accountant,0.005
14055988,43,Senior Property Accountant,0.004
14055988,44,Accounts Receivable Manager,0.033
14055988,45,Accountant - Bilingual,0.024
14055988,46,Senior Accountant,0.029
14055988,47,Property Accountant,0.0
14055988,48,Senior Tax Accountant,0.0
14055988,49,Staff Accountant,0.0
27637576,40,The Gardeners,0.191
27637576,41,"
Hillsboro Residential",0.029
27637576,42,Staff Accountant,0.014
27637576,43,Senior Property Accountant,0.04
27637576,44,Accounts Receivable Manager,0.0
27637576,45,Accountant - Bilingual,0.068
27637576,46,Senior Accountant,0.021
27637576,47,Property Accountant,0.075
27637576,48,Senior Tax Accountant,0.0
27637576,49,Staff Accountant,0.0
49997097,40,The Gardeners,0.146
49997097,41,"
Hillsboro Residential",0.0
49997097,42,Staff Accountant,0.005
49997097,43,Senior Property Accountant,0.004
49997097,44,Accounts Receivable Manager,0.166
49997097,45,Accountant - Bilingual,0.116
49997097,46,Senior Accountant,0.008
49997097,47,Property Accountant,0.0
49997097,48,Senior Tax Accountant,0.0
49997097,49,Staff Accountant,0.032
27558837,40,The Gardeners,0.016
27558837,41,"
Hillsboro Residential",0.0
27558837,42,Staff Accountant,0.006
27558837,43,Senior Property Accountant,0.005
27558837,44,Accounts Receivable Manager,0.0
27558837,45,Accountant - Bilingual,0.05
27558837,46,Senior Accountant,0.009
27558837,47,Property Accountant,0.0
27558837,48,Senior Tax Accountant,0.0
27558837,49,Staff Accountant,0.0
14126433,40,The Gardeners,0.061
14126433,41,"
Hillsboro Residential",0.01
14126433,42,Staff Accountant,0.0
14126433,43,Senior Property Accountant,0.01
14126433,44,Accounts Receivable Manager,0.047
14126433,45,Accountant - Bilingual,0.062
14126433,46,Senior Accountant,0.0
14126433,47,Property Accountant,0.077
14126433,48,Senior Tax Accountant,0.0
14126433,49,Staff Accountant,0.0
34198885,40,The Gardeners,0.068
34198885,41,"
Hillsboro Residential",0.0
34198885,42,Staff Accountant,0.006
34198885,43,Senior Property Accountant,0.004
34198885,44,Accounts Receivable Manager,0.0
34198885,45,Accountant - Bilingual,0.012
34198885,46,Senior Accountant,0.009
34198885,47,Property Accountant,0.0
34198885,48,Senior Tax Accountant,0.115
34198885,49,Staff Accountant,0.0
62809577,40,The Gardeners,0.047
62809577,41,"
Hillsboro Residential",0.06
62809577,42,Staff Accountant,0.0
62809577,43,Senior Property Accountant,0.012
62809577,44,Accounts Receivable Manager,0.094
62809577,45,Accountant - Bilingual,0.037
62809577,46,Senior Accountant,0.0
62809577,47,Property Accountant,0.0
62809577,48,Senior Tax Accountant,0.0
62809577,49,Staff Accountant,0.01
12065211,40,The Gardeners,0.099
12065211,41,"
Hillsboro Residential",0.015
12065211,42,Staff Accountant,0.009
12065211,43,Senior Property Accountant,0.022
12065211,44,Accounts Receivable Manager,0.061
12065211,45,Accountant - Bilingual,0.044
12065211,46,Senior Accountant,0.014
12065211,47,Property Accountant,0.0
12065211,48,Senior Tax Accountant,0.095
12065211,49,Staff Accountant,0.013
23416654,40,The Gardeners,0.0
23416654,41,"
Hillsboro Residential",0.053
23416654,42,Staff Accountant,0.0
23416654,43,Senior Property Accountant,0.008
23416654,44,Accounts Receivable Manager,0.0
23416654,45,Accountant - Bilingual,0.0
23416654,46,Senior Accountant,0.021
23416654,47,Property Accountant,0.0
23416654,48,Senior Tax Accountant,0.0
23416654,49,Staff Accountant,0.007
38847011,40,The Gardeners,0.112
38847011,41,"
Hillsboro Residential",0.0
38847011,42,Staff Accountant,0.0
38847011,43,Senior Property Accountant,0.0
38847011,44,Accounts Receivable Manager,0.0
38847011,45,Accountant - Bilingual,0.089
38847011,46,Senior Accountant,0.0
38847011,47,Property Accountant,0.0
38847011,48,Senior Tax Accountant,0.0
38847011,49,Staff Accountant,0.0
27573855,40,The Gardeners,0.067
27573855,41,"
Hillsboro Residential",0.011
27573855,42,Staff Accountant,0.007
27573855,43,Senior Property Accountant,0.017
27573855,44,Accounts Receivable Manager,0.0
27573855,45,Accountant - Bilingual,0.054
27573855,46,Senior Accountant,0.011
27573855,47,Property Accountant,0.0
27573855,48,Senior Tax Accountant,0.0
27573855,49,Staff Accountant,0.01
15592167,40,The Gardeners,0.08
15592167,41,"
Hillsboro Residential",0.037
15592167,42,Staff Accountant,0.006
15592167,43,Senior Property Accountant,0.042
15592167,44,Accounts Receivable Manager,0.0
15592167,45,Accountant - Bilingual,0.013
15592167,46,Senior Accountant,0.009
15592167,47,Property Accountant,0.045
15592167,48,Senior Tax Accountant,0.0
15592167,49,Staff Accountant,0.017
20082776,40,The Gardeners,0.132
20082776,41,"
Hillsboro Residential",0.021
20082776,42,Staff Accountant,0.122
20082776,43,Senior Property Accountant,0.026
20082776,44,Accounts Receivable Manager,0.043
20082776,45,Accountant - Bilingual,0.118
20082776,46,Senior Accountant,0.01
20082776,47,Property Accountant,0.0
20082776,48,Senior Tax Accountant,0.41
20082776,49,Staff Accountant,0.018
10674770,40,The Gardeners,0.092
10674770,41,"
Hillsboro Residential",0.025
10674770,42,Staff Accountant,0.008
10674770,43,Senior Property Accountant,0.032
10674770,44,Accounts Receivable Manager,0.055
10674770,45,Accountant - Bilingual,0.04
10674770,46,Senior Accountant,0.013
10674770,47,Property Accountant,0.03
10674770,48,Senior Tax Accountant,0.0
10674770,49,Staff Accountant,0.064
24294778,40,The Gardeners,0.058
24294778,41,"
Hillsboro Residential",0.0
24294778,42,Staff Accountant,0.013
24294778,43,Senior Property Accountant,0.01
24294778,44,Accounts Receivable Manager,0.044
24294778,45,Accountant - Bilingual,0.046
24294778,46,Senior Accountant,0.02
24294778,47,Property Accountant,0.0
24294778,48,Senior Tax Accountant,0.0
24294778,49,Staff Accountant,0.0
11759079,40,The Gardeners,0.015
11759079,41,"
Hillsboro Residential",0.0
11759079,42,Staff Accountant,0.006
11759079,43,Senior Property Accountant,0.004
11759079,44,Accounts Receivable Manager,0.0
11759079,45,Accountant - Bilingual,0.012
11759079,46,Senior Accountant,0.009
11759079,47,Property Accountant,0.0
11759079,48,Senior Tax Accountant,0.0
11759079,49,Staff Accountant,0.0
18669563,40,The Gardeners,0.0
18669563,41,"
Hillsboro Residential",0.103
18669563,42,Staff Accountant,0.0
18669563,43,Senior Property Accountant,0.02
18669563,44,Accounts Receivable Manager,0.0
18669563,45,Accountant - Bilingual,0.065
18669563,46,Senior Accountant,0.0
18669563,47,Property Accountant,0.0
18669563,48,Senior Tax Accountant,0.0
18669563,49,Staff Accountant,0.017
18569929,40,The Gardeners,0.044
18569929,41,"
Hillsboro Residential",0.012
18569929,42,Staff Accountant,0.007
18569929,43,Senior Property Accountant,0.018
18569929,44,Accounts Receivable Manager,0.048
18569929,45,Accountant - Bilingual,0.035
18569929,46,Senior Accountant,0.011
18569929,47,Property Accountant,0.0
18569929,48,Senior Tax Accountant,0.0
18569929,49,Staff Accountant,0.01
80053367,40,The Gardeners,0.0
80053367,41,"
Hillsboro Residential",0.0
80053367,42,Staff Accountant,0.067
80053367,43,Senior Property Accountant,0.0
80053367,44,Accounts Receivable Manager,0.0
80053367,45,Accountant - Bilingual,0.0
80053367,46,Senior Accountant,0.0
80053367,47,Property Accountant,0.0
80053367,48,Senior Tax Accountant,0.0
80053367,49,Staff Accountant,0.0
87635012,40,The Gardeners,0.051
87635012,41,"
Hillsboro Residential",0.02
87635012,42,Staff Accountant,0.006
87635012,43,Senior Property Accountant,0.025
87635012,44,Accounts Receivable Manager,0.0
87635012,45,Accountant - Bilingual,0.014
87635012,46,Senior Accountant,0.01
87635012,47,Property Accountant,0.024
87635012,48,Senior Tax Accountant,0.0
87635012,49,Staff Accountant,0.009
24703009,40,The Gardeners,0.014
24703009,41,"
Hillsboro Residential",0.0
24703009,42,Staff Accountant,0.068
24703009,43,Senior Property Accountant,0.004
24703009,44,Accounts Receivable Manager,0.0
24703009,45,Accountant - Bilingual,0.011
24703009,46,Senior Accountant,0.008
24703009,47,Property Accountant,0.0
24703009,48,Senior Tax Accountant,0.0
24703009,49,Staff Accountant,0.0
25867805,40,The Gardeners,0.249
25867805,41,"
Hillsboro Residential",0.036
25867805,42,Staff Accountant,0.077
25867805,43,Senior Property Accountant,0.095
25867805,44,Accounts Receivable Manager,0.0
25867805,45,Accountant - Bilingual,0.079
25867805,46,Senior Accountant,0.024
25867805,47,Property Accountant,0.059
25867805,48,Senior Tax Accountant,0.0
25867805,49,Staff Accountant,0.011
35554162,40,The Gardeners,0.057
35554162,41,"
Hillsboro Residential",0.007
35554162,42,Staff Accountant,0.005
35554162,43,Senior Property Accountant,0.011
35554162,44,Accounts Receivable Manager,0.034
35554162,45,Accountant - Bilingual,0.024
35554162,46,Senior Accountant,0.008
35554162,47,Property Accountant,0.019
35554162,48,Senior Tax Accountant,0.0
35554162,49,Staff Accountant,0.0
13701259,40,The Gardeners,0.11
13701259,41,"
Hillsboro Residential",0.08
13701259,42,Staff Accountant,0.045
13701259,43,Senior Property Accountant,0.115
13701259,44,Accounts Receivable Manager,0.0
13701259,45,Accountant - Bilingual,0.0
13701259,46,Senior Accountant,0.0
13701259,47,Property Accountant,0.043
13701259,48,Senior Tax Accountant,0.0
13701259,49,Staff Accountant,0.017
12202337,40,The Gardeners,0.0
12202337,41,"
Hillsboro Residential",0.0
12202337,42,Staff Accountant,0.0
12202337,43,Senior Property Accountant,0.0
12202337,44,Accounts Receivable Manager,0.0
12202337,45,Accountant - Bilingual,0.0
12202337,46,Senior Accountant,0.0
12202337,47,Property Accountant,0.0
12202337,48,Senior Tax Accountant,0.0
12202337,49,Staff Accountant,0.0
19446337,40,The Gardeners,0.139
19446337,41,"
Hillsboro Residential",0.033
19446337,42,Staff Accountant,0.014
19446337,43,Senior Property Accountant,0.044
19446337,44,Accounts Receivable Manager,0.0
19446337,45,Accountant - Bilingual,0.03
19446337,46,Senior Accountant,0.051
19446337,47,Property Accountant,0.026
19446337,48,Senior Tax Accountant,0.143
19446337,49,Staff Accountant,0.02
15289348,40,The Gardeners,0.102
15289348,41,"
Hillsboro Residential",0.0
15289348,42,Staff Accountant,0.006
15289348,43,Senior Property Accountant,0.172
15289348,44,Accounts Receivable Manager,0.044
15289348,45,Accountant - Bilingual,0.032
15289348,46,Senior Accountant,0.01
15289348,47,Property Accountant,0.053
15289348,48,Senior Tax Accountant,0.29
15289348,49,Staff Accountant,0.0
28969385,40,The Gardeners,0.147
28969385,41,"
Hillsboro Residential",0.033
28969385,42,Staff Accountant,0.007
28969385,43,Senior Property Accountant,0.039
28969385,44,Accounts Receivable Manager,0.047
28969385,45,Accountant - Bilingual,0.034
28969385,46,Senior Accountant,0.011
28969385,47,Property Accountant,0.026
28969385,48,Senior Tax Accountant,0.147
28969385,49,Staff Accountant,0.02
36425270,40,The Gardeners,0.029
36425270,41,"
Hillsboro Residential",0.0
36425270,42,Staff Accountant,0.005
36425270,43,Senior Property Accountant,0.004
36425270,44,Accounts Receivable Manager,0.032
36425270,45,Accountant - Bilingual,0.023
36425270,46,Senior Accountant,0.007
36425270,47,Property Accountant,0.0
36425270,48,Senior Tax Accountant,0.0
36425270,49,Staff Accountant,0.0
78257294,40,The Gardeners,0.048
78257294,41,"
Hillsboro Residential",0.009
78257294,42,Staff Accountant,0.006
78257294,43,Senior Property Accountant,0.014
78257294,44,Accounts Receivable Manager,0.0
78257294,45,Accountant - Bilingual,0.013
78257294,46,Senior Accountant,0.009
78257294,47,Property Accountant,0.023
78257294,48,Senior Tax Accountant,0.0
78257294,49,Staff Accountant,0.0
23438112,40,The Gardeners,0.074
23438112,41,"
Hillsboro Residential",0.02
23438112,42,Staff Accountant,0.007
23438112,43,Senior Property Accountant,0.026
23438112,44,Accounts Receivable Manager,0.044
23438112,45,Accountant - Bilingual,0.032
23438112,46,Senior Accountant,0.01
23438112,47,Property Accountant,0.024
23438112,48,Senior Tax Accountant,0.0
23438112,49,Staff Accountant,0.009
98559931,40,The Gardeners,0.062
98559931,41,"
Hillsboro Residential",0.0
98559931,42,Staff Accountant,0.006
98559931,43,Senior Property Accountant,0.005
98559931,44,Accounts Receivable Manager,0.0
98559931,45,Accountant - Bilingual,0.088
98559931,46,Senior Accountant,0.01
98559931,47,Property Accountant,0.0
98559931,48,Senior Tax Accountant,0.0
98559931,49,Staff Accountant,0.0
17306905,40,The Gardeners,0.081
17306905,41,"
Hillsboro Residential",0.008
17306905,42,Staff Accountant,0.0
17306905,43,Senior Property Accountant,0.008
17306905,44,Accounts Receivable Manager,0.0
17306905,45,Accountant - Bilingual,0.093
17306905,46,Senior Accountant,0.0
17306905,47,Property Accountant,0.02
17306905,48,Senior Tax Accountant,0.114
17306905,49,Staff Accountant,0.079
12780508,40,The Gardeners,0.097
12780508,41,"
Hillsboro Residential",0.01
12780508,42,Staff Accountant,0.007
12780508,43,Senior Property Accountant,0.015
12780508,44,Accounts Receivable Manager,0.088
12780508,45,Accountant - Bilingual,0.05
12780508,46,Senior Accountant,0.01
12780508,47,Property Accountant,0.024
12780508,48,Senior Tax Accountant,0.0
12780508,49,Staff Accountant,0.0
26975573,40,The Gardeners,0.04
26975573,41,"
Hillsboro Residential",0.007
26975573,42,Staff Accountant,0.005
26975573,43,Senior Property Accountant,0.011
26975573,44,Accounts Receivable Manager,0.0
26975573,45,Accountant - Bilingual,0.011
26975573,46,Senior Accountant,0.008
26975573,47,Property Accountant,0.019
26975573,48,Senior Tax Accountant,0.0
26975573,49,Staff Accountant,0.0
28298773,40,The Gardeners,0.065
28298773,41,"
Hillsboro Residential",0.008
28298773,42,Staff Accountant,0.006
28298773,43,Senior Property Accountant,0.013
28298773,44,Accounts Receivable Manager,0.153
28298773,45,Accountant - Bilingual,0.028
28298773,46,Senior Accountant,0.009
28298773,47,Property Accountant,0.021
28298773,48,Senior Tax Accountant,0.0
28298773,49,Staff Accountant,0.0
29050809,40,The Gardeners,0.177
29050809,41,"
Hillsboro Residential",0.037
29050809,42,Staff Accountant,0.008
29050809,43,Senior Property Accountant,0.044
29050809,44,Accounts Receivable Manager,0.0
29050809,45,Accountant - Bilingual,0.294
29050809,46,Senior Accountant,0.013
29050809,47,Property Accountant,0.06
29050809,48,Senior Tax Accountant,0.0
29050809,49,Staff Accountant,0.012
34816637,40,The Gardeners,0.071
34816637,41,"
Hillsboro Residential",0.0
34816637,42,Staff Accountant,0.0
34816637,43,Senior Property Accountant,0.0
34816637,44,Accounts Receivable Manager,0.0
34816637,45,Accountant - Bilingual,0.034
34816637,46,Senior Accountant,0.0
34816637,47,Property Accountant,0.0
34816637,48,Senior Tax Accountant,0.062
34816637,49,Staff Accountant,0.0
22465498,40,The Gardeners,0.127
22465498,41,"
Hillsboro Residential",0.011
22465498,42,Staff Accountant,0.008
22465498,43,Senior Property Accountant,0.017
22465498,44,Accounts Receivable Manager,0.0
22465498,45,Accountant - Bilingual,0.069
22465498,46,Senior Accountant,0.012
22465498,47,Property Accountant,0.029
22465498,48,Senior Tax Accountant,0.0
22465498,49,Staff Accountant,0.0
24103168,40,The Gardeners,0.081
24103168,41,"
Hillsboro Residential",0.048
24103168,42,Staff Accountant,0.006
24103168,43,Senior Property Accountant,0.053
24103168,44,Accounts Receivable Manager,0.0
24103168,45,Accountant - Bilingual,0.013
24103168,46,Senior Accountant,0.062
24103168,47,Property Accountant,0.045
24103168,48,Senior Tax Accountant,0.0
24103168,49,Staff Accountant,0.026
36024962,40,The Gardeners,0.0
36024962,41,"
Hillsboro Residential",0.016
36024962,42,Staff Accountant,0.037
36024962,43,Senior Property Accountant,0.044
36024962,44,Accounts Receivable Manager,0.094
36024962,45,Accountant - Bilingual,0.0
36024962,46,Senior Accountant,0.0
36024962,47,Property Accountant,0.0
36024962,48,Senior Tax Accountant,0.0
36024962,49,Staff Accountant,0.014
18635654,40,The Gardeners,0.043
18635654,41,"
Hillsboro Residential",0.025
18635654,42,Staff Accountant,0.005
18635654,43,Senior Property Accountant,0.03
18635654,44,Accounts Receivable Manager,0.0
18635654,45,Accountant - Bilingual,0.045
18635654,46,Senior Accountant,0.008
18635654,47,Property Accountant,0.02
18635654,48,Senior Tax Accountant,0.0
18635654,49,Staff Accountant,0.015
50222417,40,The Gardeners,0.047
50222417,41,"
Hillsboro Residential",0.008
50222417,42,Staff Accountant,0.006
50222417,43,Senior Property Accountant,0.013
50222417,44,Accounts Receivable Manager,0.0
50222417,45,Accountant - Bilingual,0.013
50222417,46,Senior Accountant,0.009
50222417,47,Property Accountant,0.063
50222417,48,Senior Tax Accountant,0.0
50222417,49,Staff Accountant,0.0
23387174,40,The Gardeners,0.053
23387174,41,"
Hillsboro Residential",0.01
23387174,42,Staff Accountant,0.007
23387174,43,Senior Property Accountant,0.015
23387174,44,Accounts Receivable Manager,0.0
23387174,45,Accountant - Bilingual,0.372
23387174,46,Senior Accountant,0.01
23387174,47,Property Accountant,0.025
23387174,48,Senior Tax Accountant,0.0
